symbol,ANT,ANT,ANT,ANT,ANT,ANT,ANT,ANT,ANT,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,MC.PA,OR.PA,OR.PA,OR.PA,OR.PA,OR.PA,OR.PA,OR.PA,OR.PA,OR.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,RMS.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA,TTE.PA,SAN.PA,SAN.PA,SAN.PA,SAN.PA,SAN.PA,SAN.PA,SAN.PA,SAN.PA,SAN.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,SU.PA,SU.PA,SU.PA,SU.PA,SU.PA,SU.PA,SU.PA,SU.PA,SU.PA,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA,EL.PA,EL.PA,EL.PA,EL.PA,EL.PA,EL.PA,EL.PA,EL.PA,EL.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA,KER.PA,DG.PA,DG.PA,DG.PA,DG.PA,DG.PA,DG.PA,DG.PA,DG.PA,DG.PA,CS.PA,CS.PA,CS.PA,CS.PA,CS.PA,CS.PA,CS.PA,CS.PA,CS.PA,SAF.PA,SAF.PA,SAF.PA,SAF.PA,SAF.PA,SAF.PA,SAF.PA,SAF.PA,SAF.PA,RI.PA,RI.PA,RI.PA,RI.PA,RI.PA,RI.PA,RI.PA,RI.PA,RI.PA,DSY.PA,DSY.PA,DSY.PA,DSY.PA,DSY.PA,DSY.PA,DSY.PA,DSY.PA,DSY.PA,STLAM.MI,STLAM.MI,STLAM.MI,STLAM.MI,STLAM.MI,STLAM.MI,STLAM.MI,STLAM.MI,STLAM.MI,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA,STMPA.PA,STMPA.PA,STMPA.PA,STMPA.PA,STMPA.PA,STMPA.PA,STMPA.PA,STMPA.PA,STMPA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^SPGSGC,^SPGSGC,^SPGSGC,^SPGSGC,^SPGSGC,^SPGSGC,^SPGSGC,^SPGSGC,^SPGSGC
,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA,Open,High,Low,Close,adjclose,Volume,long_MA,short_MA,200_MA
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-01T00:00:00,250.0,250.39128724963072,245.8152681652469,246.34910708410445,2574.909912,0,,,,250.0,250.5003035152424,248.8409580752725,250.079502397768,4498.700195,100185200,,,,250.0,250.88324026334573,245.53660510034103,247.43000694058856,6238.700195,0,,,,250.0,252.85552221528235,250.0,251.80217269175583,4704.410156,162686200,,,,250.0,250.1553065079169,246.5656382343431,247.0015530584528,4771.240234,111293500,,,,250.0,250.0,241.4286748731044,246.69995268959124,2519.290039,201029100,,,,250.0,251.30785700107512,249.59344304746807,251.30785700107512,4017.889893,96173800,,,,250.0,251.31026441034987,247.3987397735701,248.56486608107937,3225.0,205750400,,,,250.0,252.25402831822709,249.21717564152087,250.4306649402746,5646.319824,0,,,,250.0,252.6471083604471,249.22009003745143,252.533107398214,5028.509766,112566100,,,,250.00000000000003,252.456694604505,248.5452650043616,251.5926343078441,3156.290039,165962300,,,,250.0,251.4001896361986,248.3217695273871,248.87388006468765,6364.899902,0,,,,250.0,250.51281179542235,249.35925110892148,250.4458527733684,4600.47998,59607400,,,,250.0,251.07792825054744,246.88838527136247,249.6332782902685,4615.439941,236820000,,,,250.0,250.1553065079169,246.5656382343431,247.0015530584528,4771.240234,111293500,,,,250.0,250.65554677699205,246.08157954361783,246.8708422275588,4948.22998,97199400,,,,250.0,251.4001896361986,248.3217695273871,248.87388006468765,6364.899902,0,,,,250.0,250.1385781724736,246.7020724904785,249.3177325887714,5649.459961,0,,,,250.0,253.62706001388733,248.8742148053123,251.11471356425065,5681.319824,0,,,,250.0,250.0,243.3504999315801,245.1715407685119,3248.669922,163750200,,,,250.00000000000003,251.0438231569981,248.9376652374989,249.3682872315793,5518.589844,115053800,,,,250.0,250.317829755164,248.53506173322256,249.4836373768805,4536.899902,140562400,,,,250.00000000000003,250.21876497230312,244.7005603392184,248.65345798974732,6308.040039,0,,,,250.00000000000003,252.5269470247016,247.91799273300728,250.31302332721395,6261.419922,0,,,,250.0,255.43899384992915,249.76587109764807,254.8573819577394,3102.429932,120102700,,,
2005-01-02T00:00:00,246.9518510630309,247.07527283956475,240.48437676643275,240.48437676643275,2513.610107,0,,,,249.77986862127528,251.0817651549417,248.8003789574547,250.3546530434924,4503.649902,75922200,,,,242.32054085032124,249.3444203617038,240.8538961291346,248.44688839533592,6264.339844,0,,,,251.8669354991152,252.2549896209878,251.099922280542,251.29099606227427,4694.859863,88295600,,,,245.99463910386825,248.6255222366661,245.62138781549243,247.1444229318288,4774.0,110729100,,,,246.71365162696927,261.7548481848924,245.81373211729672,260.8392455937518,2663.679932,219862000,,,,249.5921909146015,251.15211497756863,249.5921909146015,250.8756611285304,4010.97998,68528800,,,,248.2403859594758,255.0113587330424,247.0796412932717,253.0744886547391,3283.51001,217876600,,,,251.55369427951487,254.0325623118259,249.49526917435333,252.29482952774657,5688.350098,0,,,,252.3322263267636,252.81184459938984,251.41671179781343,251.5744103190787,5009.419922,75857600,,,,253.42599895988155,254.338691804706,249.8875942609729,252.6097539293069,3169.050049,137392500,,,,244.52154672854505,246.99311870846952,242.48516417964447,244.8277105210749,6261.419922,0,,,,251.59614395818863,252.2401624053868,249.06528541021007,249.07562567608983,4575.310059,131945600,,,,250.929190205188,255.81861015897093,250.929190205188,255.5362930712292,4724.580078,174063400,,,,245.99463910386825,248.6255222366661,245.62138781549243,247.1444229318288,4774.0,110729100,,,,248.6609160460833,250.81072448176667,248.2817416029017,250.7633185526004,5026.25,107618900,,,,244.52154672854505,246.99311870846952,242.48516417964447,244.8277105210749,6261.419922,0,,,,252.1236009362252,252.7758513300305,249.7939105025181,251.9779764152507,5709.740234,0,,,,251.3816836892196,255.3738475227388,251.08290162724768,251.53638392168355,5690.859863,0,,,,242.2131877762192,246.82732885728288,242.2131877762192,243.8455763201263,3231.100098,148244400,,,,250.74287096787663,251.3967359194417,250.00227258767623,250.02078423836625,5533.029785,151688200,,,,248.6329588089001,250.29694002987472,248.2650796182517,249.0376768832456,4528.790039,98729800,,,,252.0300526006969,253.4416120713452,250.338194543542,250.89478833457105,6364.899902,0,,,,251.99526021233572,252.88554965230304,247.49624277565587,249.40475593333463,6238.700195,0,,,,250.1108872751837,253.46169382919103,247.76229836350257,250.63417760947831,3051.02002,151586500,,,
2005-01-03T00:00:00,239.1344218635013,241.4535320833961,235.98964233744385,238.55272314879235,2493.419922,0,,,,251.34247565148425,251.9661993188481,249.80044315862537,250.3529973168033,4503.620117,123848400,,,,246.9100437851987,248.05465991116048,239.9535948679305,240.56912671531688,6065.709961,0,,,,250.2927655321197,252.0927951481534,250.1841218858073,251.75238529439488,4703.47998,109042200,,,,249.2622940873945,252.65158564560969,248.5157915106429,252.65158564560969,4880.379883,119663300,,,,260.17923605333056,267.79383798132324,256.3112224541076,261.8694120888425,2674.199951,222468300,,,,251.59683249151527,251.59683249151527,249.86302527089467,250.5760574887844,4006.189941,90808200,,,,255.0969195385589,258.6577519829829,250.05009086888705,250.6088801027127,3251.52002,232564100,,,,254.7275904573281,257.8358235843012,252.63810971690805,254.18868541088528,5731.049805,0,,,,251.65126103904163,252.31113773144213,247.70695924252263,248.50143504134184,4948.22998,97199400,,,,249.9051479304011,258.6949179089439,248.3228667921701,258.6949179089439,3245.389893,136721500,,,,246.4730831815301,247.3438629851176,242.07265637202744,243.939346729097,6238.700195,0,,,,248.6961736521102,250.74635752987984,248.0668547882195,249.80619369803705,4588.72998,81157600,,,,259.0713833503495,259.7036521225114,253.2046287954716,253.93046623807385,4694.890137,286744800,,,,249.2622940873945,252.65158564560969,248.5157915106429,252.65158564560969,4880.379883,119663300,,,,251.1729195604188,251.3834691985,247.3672648426712,248.63947864482813,4983.680176,116772200,,,,246.4730831815301,247.3438629851176,242.07265637202744,243.939346729097,6238.700195,0,,,,249.6107701379084,253.2321831115197,248.48673770008497,250.7237481829315,5681.319824,0,,,,247.5725357999136,249.930160447454,247.0858818418316,247.4098717762827,5597.5,0,,,,244.61157199581424,245.63643716431585,237.91602812424213,237.94394180444849,3152.899902,206655200,,,,248.7704646364351,249.6177200980229,247.32946845317576,248.61639211189103,5501.950195,134474700,,,,249.8768097734205,250.83749501623024,249.0437182377928,249.44626146189435,4536.220215,76356600,,,,246.5071131359959,248.998754800423,244.4541947323377,246.8157630429388,6261.419922,0,,,,244.25451098548257,251.33444836616636,242.77616091286464,250.42975316051127,6264.339844,0,,,,252.4685414283973,256.72541909126755,251.60925998789023,256.0493453499761,3116.939941,188647700,,,
2005-01-04T00:00:00,239.88450584479315,240.9321194482413,229.72498244543823,229.90581733991223,2403.040039,0,,,,250.6576255121101,250.81606035076368,248.8498610319156,249.05275645423663,4480.22998,101791600,,,,228.9549503053859,241.2639795351789,228.1446791861664,240.3640849924645,6060.540039,0,,,,251.93276987109792,254.3713586020849,251.93276987109792,254.3713586020849,4752.410156,102003600,,,,256.0791982563521,257.5256164790572,254.4050021769458,257.0819666660896,4965.959961,136360100,,,,258.5634835371995,264.1441939222018,254.0873632645932,263.8328010052245,2694.25,183179000,,,,251.1990253951685,254.7642171327564,251.1990253951685,254.7642171327564,4073.149902,119027800,,,,252.9311219893387,257.8492425381637,252.7392075611548,255.3158175520096,3312.590088,147477900,,,,251.8264602749215,253.16103215107333,249.5170125188421,251.02899599954097,5659.810059,0,,,,250.3033323764805,252.46734039180885,249.9216534693588,252.4196213443872,5026.25,107618900,,,,260.20227493394015,262.6246990109852,258.74993359513377,261.0519925797936,3274.959961,174694800,,,,238.9019632863784,245.8267522426425,237.4560095009272,244.9418823586238,6264.339844,0,,,,249.10720458307708,249.5857261336189,247.7674399018942,248.645562301776,4567.410156,128226400,,,,255.43028551918528,258.1843690348708,255.2193532280677,255.77643426926164,4729.02002,123956200,,,,256.0791982563521,257.5256164790572,254.4050021769458,257.0819666660896,4965.959961,136360100,,,,250.1237280806779,252.47059031086616,249.24264987630752,251.49672212018464,5040.950195,110079200,,,,238.9019632863784,245.8267522426425,237.4560095009272,244.9418823586238,6264.339844,0,,,,250.9903026569208,254.97625101292647,250.691985774552,251.1447620335841,5690.859863,0,,,,249.13853031849223,251.38479152848967,248.35840347781624,249.5677112396111,5646.319824,0,,,,236.69193483942144,239.01785403642089,235.3146386762364,238.1997896226825,3156.290039,165962300,,,,249.6001130902312,253.4897879040306,249.23318970479207,253.4897879040306,5609.799805,157830500,,,,249.4390923746341,251.33076611876936,249.42974838214008,250.1864232688036,4549.680176,91379200,,,,248.47449647558784,249.3523471943951,244.03833727453,245.9201855500558,6238.700195,0,,,,248.88064293076144,250.0343942847813,241.86867431051812,242.48911874272255,6065.709961,0,,,,258.1424663526498,262.4001863577008,258.05540502260214,259.5743146521403,3159.850098,212062400,,,
2005-01-05T00:00:00,234.6904201919778,244.41651912489016,232.62387610419023,244.41651912489016,2554.709961,0,,,,249.9488621988501,250.5219908943781,248.7192207774084,249.0121773920081,4479.5,94973400,,,,244.4637961449988,244.92980709129847,237.4133472277306,243.81057908304908,6147.439941,0,,,,254.0041603285617,255.1035598868203,253.85001543633268,254.34726204685785,4751.959961,73510000,,,,257.1394229816883,257.95581856034846,256.36756682459463,257.84090587738217,4980.620117,102830500,,,,268.74468003691624,271.4190010396398,263.86610391684303,264.94716916222615,2705.629883,219402300,,,,254.98250637972924,255.9319841777141,254.858037967956,255.5667028885144,4085.97998,91351600,,,,255.32042767880023,255.32042767880023,248.5294148735236,250.38921057474747,3248.669922,163750200,,,,252.85012869268368,257.1789761902136,252.85012869268368,256.0679230213383,5773.419922,0,,,,252.8319277849486,253.0438681126864,249.0011365497472,250.28175338024343,4983.680176,116772200,,,,260.0476392343835,264.66851296095024,259.7463274277628,263.3166089175879,3303.370117,144145400,,,,243.42671904089804,244.5551873033984,236.5684093903624,237.17525751924936,6065.709961,0,,,,249.42512020635027,252.40456948629583,249.3407503175345,252.40456948629583,4636.459961,105595800,,,,253.5248170234572,258.0156126334625,253.036955152947,258.0156126334625,4770.419922,129009400,,,,257.1394229816883,257.95581856034846,256.36756682459463,257.84090587738217,4980.620117,102830500,,,,248.4778209315249,249.2291783794111,246.9681389439553,247.2754493222417,4956.339844,83503800,,,,243.42671904089804,244.5551873033984,236.5684093903624,237.17525751924936,6065.709961,0,,,,247.18708530404533,249.54103931991995,246.70118902697527,247.0246745351964,5597.5,0,,,,250.6868707559425,253.15719690963644,248.63553873406008,251.4254521419893,5688.350098,0,,,,239.9355601297103,240.79966827113265,236.585512711992,239.1627656673512,3169.050049,137392500,,,,252.9123082966084,253.9475485524392,252.5512538836419,253.8431640135411,5617.620117,129982000,,,,249.11465734357645,249.87186926152904,247.9840619667072,248.2821028942276,4515.049805,91378000,,,,240.8418974939028,247.8229171934867,239.38420225948104,246.93086197983067,6264.339844,0,,,,230.7822491164325,243.1895172113242,229.96551119031145,242.28244057350432,6060.540039,0,,,,261.2509413132796,266.26852724110086,260.2643470072116,265.99167999093345,3237.969971,144425500,,,
2005-01-06T00:00:00,248.6108276259204,262.1447127991824,248.29989069011063,262.1447127991824,2740.01001,0,,,,251.61208910466976,252.47649150495084,250.9161102139026,252.180223436973,4536.490234,83912000,,,,246.4079549456651,247.401055564369,242.7254730705164,244.56492270167365,6166.459961,0,,,,254.71121961350337,255.2561104921426,254.0603769530892,254.65664946247148,4757.740234,47427000,,,,258.1111250682654,258.1111250682654,256.17343368969847,258.00966016874423,4983.879883,57923600,,,,270.4221373582432,273.3716076967462,269.02671473067545,273.3716076967462,2791.659912,172676000,,,,255.6949277614345,257.1979394177501,255.22018883116849,256.204696827128,4096.180176,84027800,,,,247.36789876987928,252.08023666662936,247.36789876987928,249.03502733455267,3231.100098,148244400,,,,257.8792885847101,264.1720946529168,257.7506694736449,263.7604875776729,5946.859863,0,,,,251.7758063491557,254.1381697080029,250.88890858434047,253.1578690749196,5040.950195,110079200,,,,259.96473615876005,260.37524268578704,255.7790842292484,256.4645914685057,3217.409912,97815200,,,,225.72493004576984,237.8603075867244,224.9260899619019,236.97310845680028,6060.540039,0,,,,253.2048344344568,253.82216499849432,252.43941794940272,253.82216499849432,4662.5,78581400,,,,258.5581156154413,258.85070595884616,254.81098383799093,258.2487288524828,4774.72998,130401600,,,,258.1111250682654,258.1111250682654,256.17343368969847,258.00966016874423,4983.879883,57923600,,,,248.80062472862,249.0291281971123,246.63834360860176,247.85469829440203,4967.950195,80601600,,,,225.72493004576984,237.8603075867244,224.9260899619019,236.97310845680028,6060.540039,0,,,,248.750641695302,250.99340565753545,247.9717294492764,249.17915441629785,5646.319824,0,,,,253.84983007243804,256.94735260500335,251.76754942924987,253.31278202743007,5731.049805,0,,,,236.60213195991392,244.92400261197287,235.1040792236426,244.92400261197287,3245.389893,136721500,,,,254.91635426488563,255.29545698147524,254.1020844240501,254.4513787052749,5631.080078,96391200,,,,247.49465725849169,248.18643444890867,244.82600960382763,245.8119612174616,4470.129883,114052200,,,,245.4033952171704,246.5410268793952,238.4893946492649,239.10117051264092,6065.709961,0,,,,246.4148716882175,246.88460188691585,239.3081528501344,245.75644127421288,6147.439941,0,,,,266.45582630488764,267.85233664943826,263.683342532618,264.92622712799096,3225.0,205750400,,,
2005-01-07T00:00:00,251.8914552122144,274.0272827043075,250.95481375740897,270.9198286220621,2831.72998,0,,,,251.8238874836339,253.69834281153524,251.3408199247952,252.8450690514688,4548.450195,78207800,,,,244.8155701197747,248.22598635678588,244.44435321646705,247.26381240580628,6234.509766,0,,,,254.30390387666336,255.8507627016108,254.30390387666336,255.2796582585543,4769.379883,34610400,,,,256.76981171547624,256.9515081640626,253.80033306147405,254.7699623756276,4921.299805,101208700,,,,270.664987997074,272.4423061682275,266.5688028216672,270.98422240582306,2767.280029,167813500,,,,257.27737557994976,257.9409930519592,256.5036591076445,257.5926160255624,4118.370117,71638200,,,,249.81732470861968,250.86400076115945,242.97928820929187,243.00779594036536,3152.899902,206655200,,,,267.26347886674733,272.75570207403587,265.1886596874445,272.75570207403587,6149.669922,0,,,,250.11902791060567,250.8753481076122,248.5993744068464,248.90871458375108,4956.339844,83503800,,,,257.7726697269761,259.9097204725702,255.06088275757435,257.3063496812896,3227.969971,103586100,,,,241.0149822484756,241.47441886739887,234.06399871866373,240.37098055549347,6147.439941,0,,,,253.68659897485188,254.01815098639065,252.4236284959092,253.17107584153607,4650.540039,88238600,,,,261.1639892951314,261.6999955615486,258.29523593998647,259.79344425285024,4803.290039,108699800,,,,256.76981171547624,256.9515081640626,253.80033306147405,254.7699623756276,4921.299805,101208700,,,,248.5975538617382,251.10955732618288,246.8683574692763,250.70843385223463,5025.149902,100289100,,,,241.0149822484756,241.47441886739887,234.06399871866373,240.37098055549347,6147.439941,0,,,,250.2965714914125,252.76305154627389,248.24843322824995,251.0340029657351,5688.350098,0,,,,250.95869683280844,252.28866993612388,248.65720715362065,250.1639805226092,5659.810059,0,,,,246.3511196149336,248.6445925821231,244.97608968881613,247.1556048695905,3274.959961,174694800,,,,254.7310833541502,255.08942383842205,252.53951589350967,252.6646846255872,5591.540039,119572400,,,,245.0619183867692,247.4578183747946,244.4757175555116,246.4718399260932,4482.129883,112384200,,,,227.557863970896,239.7917833308004,226.7525371374689,238.89737995727208,6060.540039,0,,,,248.3745468996895,249.3755734949988,244.66267498626823,246.51680534007207,6166.459961,0,,,,264.5803886523054,271.79704923337977,263.3432399356558,269.7326879647417,3283.51001,217876600,,,
2005-01-08T00:00:00,272.4640023889325,277.64372313800504,264.28396915455386,267.3952305399872,2794.889893,0,,,,252.7066387376936,253.3320181317465,251.6632268502304,252.5504295826116,4543.149902,126286400,,,,246.664954231776,250.85428884746568,244.39160164987703,250.6659014436424,6320.290039,0,,,,254.64431373042189,255.4183050185017,254.1914968011899,254.6132913458017,4756.930176,40220400,,,,255.49368966714383,257.3786010608342,255.3855008759001,257.10734550962366,4966.450195,114194500,,,,274.69162667966435,275.5523859300365,266.3974351305624,270.30463288263815,2760.340088,146609000,,,,257.0747079398682,257.1979394177501,255.4134652558355,256.5724671830856,4102.060059,74833600,,,,241.7291441252952,244.1045628617921,240.3225367435961,243.2690886378542,3156.290039,165962300,,,,274.8726651582343,279.9741367340399,274.6713012573104,278.3463982577217,6275.720215,0,,,,250.44396384103428,250.67397658502588,248.2674007587404,249.49178952094988,4967.950195,80601600,,,,257.88425810421444,258.9834828891196,252.54358716132285,257.95918221744927,3236.159912,58842400,,,,242.9317135036545,243.91080378926023,239.30118285754247,241.1146821453363,6166.459961,0,,,,253.3866524365666,254.85161630924588,253.0747176528673,254.6224299466552,4677.200195,88325400,,,,260.30779480072863,261.465268320194,259.0097173139553,260.5690371136936,4817.629883,98519600,,,,255.49368966714383,257.3786010608342,255.3855008759001,257.10734550962366,4966.450195,114194500,,,,248.14305602971567,248.78515570638191,246.25868193247925,248.2882459082194,4976.640137,100626500,,,,242.9317135036545,243.91080378926023,239.30118285754247,241.1146821453363,6166.459961,0,,,,253.45460633503373,256.5473062745264,251.3755676350759,252.91839443057177,5731.049805,0,,,,251.97883781334733,256.2927686273773,251.97883781334733,255.1855440129801,5773.419922,0,,,,246.2047155232404,250.5796096951992,245.9194432252443,249.29967056023656,3303.370117,144145400,,,,252.69947948694883,253.1680735277784,250.26706197065795,251.3199092794676,5561.779785,117555700,,,,247.37256792955787,247.8586968348941,246.6373734696076,246.8611726533973,4489.209961,76914400,,,,242.97207461455733,243.435241955493,235.9646476359771,242.32284349232845,6147.439941,0,,,,246.76945318545583,250.20708809376788,246.39527358487888,249.2372349931813,6234.509766,0,,,,271.8882419339126,275.6834601391616,266.5092143203261,267.1047849084433,3251.52002,232564100,,,
